IDStudent,IDSubject,Term,Grade
2151163160,CSE125,1,6.28
2151163436,KT570,1,6.28
2151163382,KT567,1,6.28
2151163393,KT571,1,6.28
2151163138,CSE123,1,6.28
2151163374,KT573,1,6.28
2151163610,CK790,1,6.28
2151163621,CK790,1,6.28
2151163371,KT569,1,6.28
2151163070,CSE127,1,6.28
2151163681,CK801,2,6.28
2151163426,KT578,2,6.28
2151163712,CK798,2,6.28
2151163440,KT577,2,6.28
2151163507,CK799,2,6.28
2151163647,CK794,1,6.29
2151163224,CSE124,1,6.29
2151163000,CSE126,1,6.29
2151163164,CSE126,1,6.29
2151163314,KT570,1,6.29
2151163410,KT567,1,6.29
2151163714,CK801,2,6.29
2151163019,CSE133,2,6.29
2151163344,KT580,2,6.29
2151163306,KT582,2,6.29
2151163020,CSE136,2,6.29
2151163092,CSE136,2,6.29
2151163164,CSE137,2,6.29
2151163105,CSE125,1,6.3
2151163627,CK796,1,6.3
2151163533,CK790,1,6.3
2151163558,CK795,1,6.3
2151163347,KT578,2,6.3
2151163416,KT580,2,6.3
2151163321,KT577,2,6.3
2151163719,CK803,2,6.3
2151163212,CSE135,2,6.3
2151163142,CSE137,2,6.3
2151163746,CK789,1,6.3
2151163693,CK793,1,6.3
2151163146,CSE124,1,6.3
2151163134,CSE126,1,6.3
2151163217,CSE125,1,6.3
2151163636,CK792,1,6.3
2151163264,KT571,1,6.3
2151163311,KT571,1,6.3
2151163153,CSE138,2,6.3
2151163535,CK804,2,6.3
2151163523,CK798,2,6.3
2151163249,CSE136,2,6.3
2151163569,CK793,1,6.31
2151163525,CK794,1,6.31
2151163430,KT568,1,6.31
2151163043,CSE125,1,6.31
2151163111,CSE125,1,6.31
2151163521,CK796,1,6.31
2151163456,KT567,1,6.31
2151163150,CSE128,1,6.31
2151163557,CK802,2,6.31
2151163225,CSE132,2,6.31
2151163572,CK800,2,6.31
2151163362,KT575,2,6.31
2151163279,KT582,2,6.31
2151163196,CSE136,2,6.31
2151163198,CSE125,1,6.31
2151163233,CSE125,1,6.31
2151163381,KT570,1,6.31
2151163472,KT570,1,6.31
2151163702,CK792,1,6.31
2151163344,KT572,1,6.31
2151163091,CSE128,1,6.31
2151163099,CSE128,1,6.31
2151163161,CSE132,2,6.31
2151163201,CSE132,2,6.31
2151163080,CSE130,2,6.31
2151163583,CK798,2,6.31
2151163167,CSE136,2,6.31
2151163681,CK794,1,6.32
2151163389,KT568,1,6.32
2151163650,CK792,1,6.32
2151163358,KT573,1,6.32
2151163538,CK802,2,6.32
2151163716,CK802,2,6.32
2151163443,KT576,2,6.32
2151163008,CSE133,2,6.32
2151163692,CK804,2,6.32
2151163098,CSE130,2,6.32
2151163511,CK799,2,6.32
2151163441,KT582,2,6.32
2151163715,CK793,1,6.32
2151163579,CK792,1,6.32
2151163463,KT567,1,6.32
2151163043,CSE123,1,6.32
2151163509,CK790,1,6.32
2151163573,CK791,1,6.32
2151163016,CSE127,1,6.32
2151163370,KT574,1,6.32
2151163114,CSE128,1,6.32
2151163660,CK802,2,6.32
2151163323,KT581,2,6.32
2151163247,CSE135,2,6.32
2151163035,CSE136,2,6.32
2151163116,CSE137,2,6.32
2151163532,CK795,1,6.33
2151163069,CSE134,2,6.33
2151163190,CSE133,2,6.33
2151163715,CK800,2,6.33
2151163265,KT575,2,6.33
2151163347,KT580,2,6.33
2151163291,KT581,2,6.33
2151163569,CK798,2,6.33
2151163118,CSE125,1,6.33
2151163417,KT567,1,6.33
2151163288,KT569,1,6.33
2151163684,CK795,1,6.33
2151163004,CSE128,1,6.33
2151163119,CSE129,1,6.33
2151163722,CK797,2,6.33
2151163020,CSE138,2,6.33
2151163058,CSE138,2,6.33
2151163205,CSE134,2,6.33
2151163427,KT575,2,6.33
2151163422,KT580,2,6.33
2151163602,CK803,2,6.33
2151163676,CK803,2,6.33
2151163221,CSE136,2,6.33
2151163112,CSE137,2,6.33
2151163421,KT567,1,6.34
2151163412,KT572,1,6.34
2151163074,CSE123,1,6.34
2151163283,KT574,1,6.34
2151163342,KT574,1,6.34
2151163403,KT574,1,6.34
2151163526,CK797,2,6.34
2151163114,CSE138,2,6.34
2151163130,CSE132,2,6.34
2151163493,KT576,2,6.34
2151163275,KT578,2,6.34
2151163348,KT580,2,6.34
2151163683,CK798,2,6.34
2151163602,CK794,1,6.34
2151163214,CSE124,1,6.34
2151163338,KT568,1,6.34
2151163442,KT568,1,6.34
2151163568,CK792,1,6.34
2151163637,CK792,1,6.34
2151163132,CSE123,1,6.34
2151163411,KT573,1,6.34
2151163270,KT569,1,6.34
2151163325,KT569,1,6.34
2151163568,CK797,2,6.34
2151163675,CK801,2,6.34
2151163192,CSE134,2,6.34
2151163120,CSE133,2,6.34
2151163148,CSE133,2,6.34
2151163653,CK804,2,6.34
2151163035,CSE130,2,6.34
2151163542,CK798,2,6.34
2151163256,KT577,2,6.34
2151163068,CSE135,2,6.34
2151163635,CK793,1,6.35
2151163495,KT568,1,6.35
2151163066,CSE125,1,6.35
2151163371,KT572,1,6.35
2151163342,KT569,1,6.35
2151163496,KT569,1,6.35
2151163423,KT576,2,6.35
2151163049,CSE133,2,6.35
2151163370,KT578,2,6.35
2151163356,KT575,2,6.35
2151163292,KT581,2,6.35
2151163734,CK798,2,6.35
2151163567,CK796,1,6.35
2151163305,KT572,1,6.35
2151163375,KT572,1,6.35
2151163728,CK790,1,6.35
2151163264,KT574,1,6.35
2151163231,CSE128,1,6.35
2151163125,CSE138,2,6.35
2151163048,CSE133,2,6.35
2151163484,KT575,2,6.35
2151163410,KT580,2,6.35
2151163243,CSE130,2,6.35
2151163346,KT581,2,6.35
2151163404,KT582,2,6.35
2151163415,KT568,1,6.36
2151163173,CSE125,1,6.36
2151163717,CK792,1,6.36
2151163606,CK797,2,6.36
2151163589,CK801,2,6.36
2151163307,KT576,2,6.36
2151163470,KT580,2,6.36
2151163166,CSE130,2,6.36
2151163052,CSE136,2,6.36
2151163554,CK789,1,6.36
2151163601,CK789,1,6.36
2151163327,KT568,1,6.36
2151163490,KT570,1,6.36
2151163361,KT571,1,6.36
2151163121,CSE129,1,6.36
2151163613,CK804,2,6.36
2151163738,CK800,2,6.36
2151163272,KT581,2,6.36
2151163372,KT581,2,6.36
2151163443,KT577,2,6.36
2151163620,CK803,2,6.36
2151163261,KT582,2,6.36
2151163550,CK794,1,6.37
2151163560,CK796,1,6.37
2151163672,CK792,1,6.37
2151163026,CSE127,1,6.37
2151163505,CK801,2,6.37
2151163529,CK802,2,6.37
2151163635,CK802,2,6.37
2151163010,CSE134,2,6.37
2151163217,CSE133,2,6.37
2151163409,KT577,2,6.37
2151163547,CK799,2,6.37
2151163595,CK803,2,6.37
2151163497,KT582,2,6.37
2151163608,CK789,1,6.37
2151163177,CSE124,1,6.37
2151163154,CSE125,1,6.37
2151163101,CSE128,1,6.37
2151163595,CK801,2,6.37
2151163142,CSE132,2,6.37
2151163133,CSE133,2,6.37
2151163633,CK800,2,6.37
2151163475,KT579,2,6.37
2151163282,KT581,2,6.37
2151163468,KT582,2,6.37
2151163166,CSE136,2,6.37
2151163716,CK794,1,6.38
2151163147,CSE128,1,6.38
2151163196,CSE128,1,6.38
2151163226,CSE129,1,6.38
2151163144,CSE138,2,6.38
2151163117,CSE134,2,6.38
2151163169,CSE134,2,6.38
2151163163,CSE133,2,6.38
2151163339,KT579,2,6.38
2151163462,KT580,2,6.38
2151163704,CK798,2,6.38
2151163731,CK798,2,6.38
2151163197,CSE136,2,6.38
2151163509,CK789,1,6.38
2151163523,CK794,1,6.38
2151163005,CSE126,1,6.38
2151163096,CSE126,1,6.38
2151163580,CK792,1,6.38
2151163703,CK792,1,6.38
2151163308,KT572,1,6.38
2151163546,CK795,1,6.38
2151163047,CSE127,1,6.38
2151163178,CSE127,1,6.38
2151163052,CSE128,1,6.38
2151163100,CSE128,1,6.38
2151163143,CSE132,2,6.38
2151163289,KT576,2,6.38
2151163587,CK804,2,6.38
2151163726,CK800,2,6.38
2151163738,CK803,2,6.38
2151163492,KT582,2,6.38
2151163078,CSE130,1,6.39
2151163656,CK796,1,6.39
2151163726,CK792,1,6.39
2151163161,CSE123,1,6.39
2151163695,CK790,1,6.39
2151163557,CK791,1,6.39
2151163648,CK791,1,6.39
2151163501,CK801,2,6.39
2151163051,CSE132,2,6.39
2151163548,CK800,2,6.39
2151163392,KT581,2,6.39
2151163380,KT577,2,6.39
2151163488,KT577,2,6.39
2151163541,CK803,2,6.39
2151163657,CK803,2,6.39
2151163730,CK793,1,6.39
2151163553,CK794,1,6.39
2151163665,CK794,1,6.39
2151163723,CK794,1,6.39
2151163737,CK796,1,6.39
2151163686,CK792,1,6.39
2151163666,CK802,2,6.39
2151163053,CSE134,2,6.39
2151163377,KT578,2,6.39
2151163502,CK800,2,6.39
2151163161,CSE130,2,6.39
2151163689,CK789,1,6.4
2151163661,CK792,1,6.4
2151163108,CSE123,1,6.4
2151163232,CSE123,1,6.4
2151163415,KT573,1,6.4
2151163507,CK791,1,6.4
2151163066,CSE134,2,6.4
2151163149,CSE133,2,6.4
2151163322,KT575,2,6.4
2151163455,KT577,2,6.4
2151163310,KT582,2,6.4
2151163026,CSE137,2,6.4
2151163577,CK794,1,6.4
2151163348,KT568,1,6.4
2151163555,CK792,1,6.4
2151163708,CK790,1,6.4
2151163376,KT569,1,6.4
2151163693,CK795,1,6.4
2151163079,CSE132,2,6.4
2151163578,CK800,2,6.4
2151163111,CSE130,2,6.4
2151163540,CK803,2,6.4
2151163148,CSE136,2,6.4
2151163086,CSE125,1,6.41
2151163574,CK792,1,6.41
2151163491,KT573,1,6.41
2151163129,CSE127,1,6.41
2151163397,KT574,1,6.41
2151163602,CK797,2,6.41
2151163035,CSE134,2,6.41
2151163364,KT578,2,6.41
2151163290,KT575,2,6.41
2151163318,KT575,2,6.41
2151163093,CSE130,2,6.41
2151163389,KT577,2,6.41
2151163703,CK803,2,6.41
2151163140,CSE135,2,6.41
2151163302,KT582,2,6.41
2151163008,CSE126,1,6.41
2151163349,KT569,1,6.41
2151163628,CK797,2,6.41
2151163668,CK797,2,6.41
2151163025,CSE134,2,6.41
2151163296,KT578,2,6.41
2151163582,CK800,2,6.41
2151163262,KT579,2,6.41
2151163471,KT580,2,6.41
2151163624,CK798,2,6.41
2151163535,CK803,2,6.41
2151163626,CK793,1,6.42
2151163425,KT572,1,6.42
2151163414,KT573,1,6.42
2151163540,CK801,2,6.42
2151163725,CK801,2,6.42
2151163228,CSE134,2,6.42
2151163312,KT576,2,6.42
2151163410,KT576,2,6.42
2151163036,CSE133,2,6.42
2151163744,CK804,2,6.42
2151163500,KT578,2,6.42
2151163343,KT575,2,6.42
2151163444,KT575,2,6.42
2151163272,KT577,2,6.42
2151163663,CK799,2,6.42
2151163216,CSE135,2,6.42
2151163003,CSE137,2,6.42
2151163117,CSE124,1,6.42
2151163226,CSE124,1,6.42
2151163345,KT568,1,6.42
2151163297,KT570,1,6.42
2151163477,KT570,1,6.42
2151163699,CK792,1,6.42
2151163255,KT569,1,6.42
2151163230,CSE138,2,6.42
2151163320,KT576,2,6.42
2151163624,CK800,2,6.42
2151163497,KT580,2,6.42
2151163487,KT582,2,6.42
2151163200,CSE130,1,6.43
2151163210,CSE124,1,6.43
2151163536,CK796,1,6.43
2151163434,KT571,1,6.43
2151163379,KT573,1,6.43
2151163563,CK790,1,6.43
2151163214,CSE127,1,6.43
2151163047,CSE128,1,6.43
2151163001,CSE134,2,6.43
2151163340,KT576,2,6.43
2151163509,CK804,2,6.43
2151163745,CK800,2,6.43
2151163165,CSE130,2,6.43
2151163204,CSE130,2,6.43
2151163486,KT581,2,6.43
2151163587,CK803,2,6.43
2151163694,CK803,2,6.43
2151163063,CSE135,2,6.43
2151163213,CSE136,2,6.43
2151163098,CSE124,1,6.43
2151163264,KT568,1,6.43
2151163466,KT568,1,6.43
2151163199,CSE125,1,6.43
2151163704,CK796,1,6.43
2151163256,KT571,1,6.43
2151163288,KT572,1,6.43
2151163084,CSE123,1,6.43
2151163650,CK790,1,6.43
2151163372,KT569,1,6.43
2151163702,CK791,1,6.43
2151163676,CK801,2,6.43
2151163201,CSE134,2,6.43
2151163416,KT579,2,6.43
2151163005,CSE130,2,6.43
2151163007,CSE130,2,6.43
2151163477,KT577,2,6.43
2151163602,CK799,2,6.43
2151163674,CK803,2,6.43
2151163491,KT570,1,6.44
2151163623,CK790,1,6.44
2151163263,KT569,1,6.44
2151163290,KT574,1,6.44
2151163537,CK802,2,6.44
2151163580,CK802,2,6.44
2151163597,CK800,2,6.44
2151163574,CK798,2,6.44
2151163290,KT577,2,6.44
2151163195,CSE136,2,6.44
2151163659,CK796,1,6.44
2151163459,KT571,1,6.44
2151163291,KT572,1,6.44
2151163518,CK795,1,6.44
2151163086,CSE127,1,6.44
2151163093,CSE129,1,6.44
2151163221,CSE129,1,6.44
2151163345,KT576,2,6.44
2151163565,CK804,2,6.44
2151163556,CK800,2,6.44
2151163706,CK799,2,6.44
2151163218,CSE135,2,6.44
2151163062,CSE130,1,6.45
2151163075,CSE130,1,6.45
2151163435,KT569,1,6.45
2151163405,KT578,2,6.45
2151163254,KT579,2,6.45
2151163598,CK798,2,6.45
2151163108,CSE125,1,6.45
2151163157,CSE125,1,6.45
2151163222,CSE125,1,6.45
2151163279,KT571,1,6.45
2151163179,CSE123,1,6.45
2151163592,CK795,1,6.45
2151163169,CSE127,1,6.45
2151163613,CK797,2,6.45
2151163506,CK801,2,6.45
2151163482,KT575,2,6.45
2151163091,CSE130,2,6.45
2151163405,KT581,2,6.45
2151163639,CK789,1,6.46
2151163551,CK794,1,6.46
2151163015,CSE130,1,6.46
2151163218,CSE130,1,6.46
2151163328,KT568,1,6.46
2151163313,KT570,1,6.46
2151163320,KT567,1,6.46
2151163431,KT567,1,6.46
2151163738,CK791,1,6.46
2151163709,CK797,2,6.46
2151163252,KT576,2,6.46
2151163534,CK804,2,6.46
2151163303,KT578,2,6.46
2151163384,KT575,2,6.46
2151163452,KT580,2,6.46
2151163125,CSE136,2,6.46
2151163323,KT568,1,6.46
2151163545,CK796,1,6.46
2151163328,KT571,1,6.46
2151163470,KT572,1,6.46
2151163418,KT569,1,6.46
2151163577,CK795,1,6.46
2151163681,CK802,2,6.46
2151163221,CSE138,2,6.46
2151163224,CSE138,2,6.46
2151163141,CSE134,2,6.46
2151163597,CK804,2,6.46
2151163741,CK804,2,6.46
2151163041,CSE130,2,6.46
2151163575,CK798,2,6.46
2151163078,CSE136,2,6.46
2151163161,CSE130,1,6.47
2151163734,CK795,1,6.47
2151163164,CSE128,1,6.47
2151163562,CK801,2,6.47
2151163604,CK801,2,6.47
2151163094,CSE138,2,6.47
2151163377,KT576,2,6.47
2151163051,CSE133,2,6.47
2151163351,KT575,2,6.47
2151163259,KT579,2,6.47
2151163571,CK798,2,6.47
2151163357,KT577,2,6.47
2151163537,CK799,2,6.47
2151163081,CSE135,2,6.47
2151163387,KT582,2,6.47
2151163732,CK794,1,6.47
2151163193,CSE125,1,6.47
2151163731,CK796,1,6.47
2151163346,KT570,1,6.47
2151163654,CK792,1,6.47
2151163399,KT572,1,6.47
2151163460,KT574,1,6.47
2151163678,CK801,2,6.47
2151163737,CK802,2,6.47
2151163130,CSE134,2,6.47
2151163453,KT576,2,6.47
2151163131,CSE133,2,6.47
2151163244,CSE133,2,6.47
2151163432,KT578,2,6.47
2151163428,KT580,2,6.47
2151163259,KT581,2,6.47
2151163332,KT577,2,6.47
2151163062,CSE135,2,6.47
2151163371,KT582,2,6.47
2151163738,CK793,1,6.48
2151163196,CSE126,1,6.48
2151163081,CSE125,1,6.48
2151163465,KT570,1,6.48
2151163478,KT570,1,6.48
2151163612,CK792,1,6.48
2151163162,CSE127,1,6.48
2151163138,CSE128,1,6.48
2151163742,CK797,2,6.48
2151163067,CSE132,2,6.48
2151163245,CSE134,2,6.48
2151163263,KT578,2,6.48
2151163287,KT580,2,6.48
2151163457,KT581,2,6.48
2151163362,KT577,2,6.48
2151163177,CSE130,1,6.48
2151163091,CSE126,1,6.48
2151163408,KT570,1,6.48
2151163427,KT570,1,6.48
2151163340,KT567,1,6.48
2151163149,CSE128,1,6.48
2151163152,CSE128,1,6.48
2151163712,CK794,1,6.49
2151163238,CSE126,1,6.49
2151163290,KT568,1,6.49
2151163459,KT568,1,6.49
2151163480,KT568,1,6.49
2151163309,KT570,1,6.49
2151163743,CK792,1,6.49
2151163398,KT573,1,6.49
2151163747,CK795,1,6.49
2151163486,KT574,1,6.49
2151163129,CSE128,1,6.49
2151163373,KT578,2,6.49
2151163593,CK800,2,6.49
2151163596,CK800,2,6.49
2151163245,CSE130,2,6.49
2151163387,KT581,2,6.49
2151163567,CK798,2,6.49
2151163407,KT577,2,6.49
2151163370,KT582,2,6.49
2151163135,CSE136,2,6.49
2151163150,CSE137,2,6.49
2151163060,CSE126,1,6.49
2151163653,CK791,1,6.49
2151163610,CK797,2,6.49
2151163690,CK801,2,6.49
2151163134,CSE138,2,6.49
2151163605,CK804,2,6.49
2151163396,KT575,2,6.49
2151163646,CK799,2,6.49
2151163078,CSE137,2,6.49
2151163687,CK789,1,6.5
2151163569,CK794,1,6.5
2151163153,CSE130,1,6.5
2151163174,CSE130,1,6.5
2151163269,KT567,1,6.5
2151163347,KT569,1,6.5
2151163446,KT569,1,6.5
2151163523,CK791,1,6.5
2151163679,CK791,1,6.5
2151163686,CK802,2,6.5
2151163159,CSE132,2,6.5
2151163049,CSE134,2,6.5
2151163268,KT581,2,6.5
2151163604,CK798,2,6.5
2151163701,CK803,2,6.5
2151163702,CK803,2,6.5
2151163046,CSE137,2,6.5
2151163509,CK793,1,6.51
2151163689,CK794,1,6.51
2151163409,KT569,1,6.51
2151163026,CSE128,1,6.51
2151163517,CK801,2,6.51
2151163004,CSE138,2,6.51
2151163083,CSE132,2,6.51
2151163084,CSE132,2,6.51
2151163320,KT580,2,6.51
2151163378,KT580,2,6.51
2151163507,CK803,2,6.51
2151163045,CSE136,2,6.51
2151163612,CK793,1,6.52
2151163179,CSE130,1,6.52
2151163409,KT568,1,6.52
2151163733,CK796,1,6.52
2151163352,KT570,1,6.52
2151163348,KT567,1,6.52
2151163384,KT567,1,6.52
2151163414,KT569,1,6.52
2151163721,CK795,1,6.52
2151163621,CK797,2,6.52
2151163464,KT576,2,6.52
2151163708,CK800,2,6.52
2151163295,KT580,2,6.52
2151163506,CK798,2,6.52
2151163613,CK798,2,6.52
2151163367,KT577,2,6.52
2151163022,CSE135,2,6.52
2151163481,KT582,2,6.52
2151163030,CSE136,2,6.52
2151163716,CK792,1,6.53
2151163120,CSE123,1,6.53
2151163338,KT573,1,6.53
2151163126,CSE127,1,6.53
2151163343,KT574,1,6.53
2151163135,CSE132,2,6.53
2151163261,KT576,2,6.53
2151163293,KT579,2,6.53
2151163401,KT580,2,6.53
2151163251,KT581,2,6.53
2151163483,KT582,2,6.53
2151163165,CSE130,1,6.54
2151163321,KT567,1,6.54
2151163490,KT567,1,6.54
2151163289,KT569,1,6.54
2151163712,CK791,1,6.54
2151163084,CSE129,1,6.54
2151163607,CK797,2,6.54
2151163507,CK802,2,6.54
2151163734,CK802,2,6.54
2151163326,KT576,2,6.54
2151163336,KT576,2,6.54
2151163595,CK804,2,6.54
2151163644,CK800,2,6.54
2151163072,CSE130,2,6.54
2151163546,CK803,2,6.54
2151163478,KT582,2,6.54
2151163088,CSE136,2,6.54
2151163712,CK793,1,6.55
2151163272,KT569,1,6.55
2151163502,CK791,1,6.55
2151163622,CK804,2,6.55
2151163399,KT578,2,6.55
2151163415,KT579,2,6.55
2151163449,KT577,2,6.55
2151163110,CSE123,1,6.56
2151163587,CK795,1,6.56
2151163712,CK797,2,6.56
2151163344,KT579,2,6.56
2151163175,CSE130,2,6.56
2151163646,CK798,2,6.56
2151163203,CSE124,1,6.57
2151163709,CK792,1,6.57
2151163653,CK798,2,6.57
2151163653,CK799,2,6.57
2151163525,CK803,2,6.57
2151163691,CK793,1,6.58
2151163581,CK796,1,6.58
2151163226,CSE127,1,6.58
2151163653,CK802,2,6.58
2151163115,CSE130,2,6.58
2151163382,KT577,2,6.58
2151163036,CSE136,2,6.58
2151163744,CK789,1,6.59
2151163502,CK793,1,6.59
2151163095,CSE124,1,6.59
2151163344,KT568,1,6.59
2151163156,CSE125,1,6.59
2151163352,KT567,1,6.59
2151163514,CK790,1,6.59
2151163578,CK791,1,6.59
2151163707,CK791,1,6.59
2151163130,CSE138,2,6.59
2151163224,CSE134,2,6.59
2151163205,CSE133,2,6.59
2151163326,KT575,2,6.59
2151163469,KT581,2,6.59
2151163679,CK798,2,6.59
2151163524,CK799,2,6.59
2151163630,CK789,1,6.6
2151163664,CK793,1,6.6
2151163245,CSE126,1,6.6
2151163277,KT568,1,6.6
2151163483,KT573,1,6.6
2151163580,CK790,1,6.6
2151163563,CK797,2,6.6
2151163184,CSE134,2,6.6
2151163209,CSE134,2,6.6
2151163420,KT576,2,6.6
2151163321,KT578,2,6.6
2151163641,CK798,2,6.6
2151163571,CK799,2,6.6
2151163566,CK794,1,6.6
2151163001,CSE130,1,6.6
2151163231,CSE125,1,6.6
2151163667,CK796,1,6.6
2151163144,CSE123,1,6.6
2151163667,CK790,1,6.6
2151163053,CSE127,1,6.6
2151163235,CSE129,1,6.6
2151163465,KT576,2,6.6
2151163277,KT578,2,6.6
2151163274,KT580,2,6.6
2151163664,CK799,2,6.6
2151163516,CK793,1,6.61
2151163654,CK794,1,6.61
2151163398,KT572,1,6.61
2151163672,CK795,1,6.61
2151163223,CSE128,1,6.61
2151163404,KT576,2,6.61
2151163481,KT576,2,6.61
2151163269,KT579,2,6.61
2151163026,CSE130,2,6.61
2151163277,KT581,2,6.61
2151163445,KT571,1,6.61
2151163632,CK791,1,6.61
2151163326,KT574,1,6.61
2151163203,CSE128,1,6.61
2151163243,CSE134,2,6.61
2151163374,KT579,2,6.61
2151163018,CSE136,2,6.61
2151163713,CK789,1,6.62
2151163039,CSE130,1,6.62
2151163002,CSE126,1,6.62
2151163551,CK796,1,6.62
2151163484,KT567,1,6.62
2151163360,KT571,1,6.62
2151163001,CSE123,1,6.62
2151163321,KT574,1,6.62
2151163237,CSE128,1,6.62
2151163027,CSE134,2,6.62
2151163351,KT576,2,6.62
2151163082,CSE133,2,6.62
2151163398,KT577,2,6.62
2151163362,KT582,2,6.62
2151163180,CSE137,2,6.62
2151163635,CK789,1,6.62
2151163202,CSE125,1,6.62
2151163474,KT570,1,6.62
2151163048,CSE128,1,6.62
2151163068,CSE138,2,6.62
2151163012,CSE132,2,6.62
2151163214,CSE132,2,6.62
2151163376,KT579,2,6.62
2151163316,KT580,2,6.62
2151163143,CSE136,2,6.62
2151163662,CK793,1,6.63
2151163124,CSE124,1,6.63
2151163208,CSE124,1,6.63
2151163095,CSE138,2,6.63
2151163161,CSE138,2,6.63
2151163341,KT576,2,6.63
2151163294,KT581,2,6.63
2151163436,KT582,2,6.63
2151163032,CSE137,2,6.63
2151163514,CK793,1,6.63
2151163054,CSE130,1,6.63
2151163667,CK792,1,6.63
2151163268,KT567,1,6.63
2151163338,KT571,1,6.63
2151163685,CK797,2,6.63
2151163696,CK797,2,6.63
2151163577,CK802,2,6.63
2151163542,CK800,2,6.63
2151163676,CK800,2,6.63
2151163313,KT581,2,6.63
2151163046,CSE136,2,6.63
2151163511,CK796,1,6.64
2151163306,KT572,1,6.64
2151163102,CSE127,1,6.64
2151163209,CSE128,1,6.64
2151163155,CSE138,2,6.64
2151163396,KT576,2,6.64
2151163541,CK804,2,6.64
2151163330,KT578,2,6.64
2151163346,KT575,2,6.64
2151163441,KT575,2,6.64
2151163124,CSE130,2,6.64
2151163220,CSE130,2,6.64
2151163386,KT582,2,6.64
2151163515,CK794,1,6.64
2151163710,CK794,1,6.64
2151163464,KT573,1,6.64
2151163366,KT569,1,6.64
2151163521,CK791,1,6.64
2151163639,CK791,1,6.64
2151163593,CK795,1,6.64
2151163034,CSE128,1,6.64
2151163228,CSE133,2,6.64
2151163350,KT579,2,6.64
2151163498,KT580,2,6.64
2151163202,CSE130,2,6.64
2151163649,CK799,2,6.64
2151163642,CK803,2,6.64
2151163460,KT568,1,6.65
2151163225,CSE125,1,6.65
2151163597,CK792,1,6.65
2151163429,KT572,1,6.65
2151163485,KT569,1,6.65
2151163446,KT576,2,6.65
2151163645,CK804,2,6.65
2151163526,CK800,2,6.65
2151163302,KT575,2,6.65
2151163649,CK798,2,6.65
2151163658,CK803,2,6.65
2151163137,CSE135,2,6.65
2151163384,KT582,2,6.65
2151163022,CSE137,2,6.65
2151163088,CSE130,1,6.65
2151163550,CK790,1,6.65
2151163605,CK791,1,6.65
2151163714,CK795,1,6.65
2151163580,CK801,2,6.65
2151163409,KT579,2,6.65
2151163500,KT577,2,6.65
2151163115,CSE135,2,6.65
2151163294,KT582,2,6.65
2151163307,KT582,2,6.65
2151163009,CSE136,2,6.65
2151163000,CSE130,1,6.66
2151163307,KT568,1,6.66
2151163653,CK796,1,6.66
2151163389,KT570,1,6.66
2151163701,CK792,1,6.66
2151163358,KT571,1,6.66
2151163560,CK790,1,6.66
2151163660,CK790,1,6.66
2151163154,CSE138,2,6.66
2151163010,CSE135,2,6.66
2151163102,CSE137,2,6.66
2151163110,CSE137,2,6.66
2151163730,CK789,1,6.66
2151163130,CSE124,1,6.66
2151163400,KT567,1,6.66
2151163645,CK795,1,6.66
2151163658,CK795,1,6.66
2151163448,KT574,1,6.66
2151163009,CSE129,1,6.66
2151163187,CSE134,2,6.66
2151163586,CK804,2,6.66
2151163607,CK800,2,6.66
2151163267,KT579,2,6.66
2151163033,CSE130,2,6.66
2151163186,CSE130,2,6.66
2151163566,CK803,2,6.66
2151163649,CK803,2,6.66
2151163285,KT572,1,6.67
2151163055,CSE123,1,6.67
2151163401,KT574,1,6.67
2151163117,CSE133,2,6.67
2151163630,CK800,2,6.67
2151163492,KT579,2,6.67
2151163197,CSE130,2,6.67
2151163165,CSE137,2,6.67
2151163301,KT567,1,6.67
2151163164,CSE123,1,6.67
2151163426,KT573,1,6.67
2151163500,KT573,1,6.67
2151163525,CK790,1,6.67
2151163396,KT569,1,6.67
2151163672,CK791,1,6.67
2151163084,CSE127,1,6.67
2151163044,CSE128,1,6.67
2151163142,CSE128,1,6.67
2151163211,CSE134,2,6.67
2151163644,CK804,2,6.67
2151163727,CK804,2,6.67
2151163350,KT580,2,6.67
2151163500,KT580,2,6.67
2151163401,KT581,2,6.67
2151163459,KT582,2,6.67
